predicted,actual
0.7458424,
0.7006225,0.0
0.8465568,
0.89123446,
0.9538857,
0.94569534,
0.967923,
0.9753626,
0.9659513,
0.96996933,
0.9552688,
0.9653958,
0.82232887,
0.96837425,
0.7108569,
0.93403506,
0.9230843,
0.9552916,
0.92816234,
0.9293904,
0.9255273,
0.8656495,
0.9297026,
0.94334227,
0.8758247,
0.8624173,
0.9652794,
0.9413202,
0.9755975,
0.951912,
0.8842396,
0.9644556,1.0
0.93326855,
0.9588461,
0.92059124,
0.9525089,
0.8958566,1.0
0.91128486,1.0
0.9706561,
0.91593766,
0.9371418,
0.9242258,
0.8424358,
0.87485266,1.0
0.952673,
0.9580991,
0.9605724,
0.8422833,
0.9666725,
0.9458395,
0.9679387,
0.93943584,
0.9648824,
0.9218519,
0.9374167,
0.9685324,
0.94972664,1.0
0.954494,
0.96557736,
0.9428198,
0.89745337,1.0
0.973203,1.0
0.9648422,
0.9296925,
0.964476,
0.9508848,
0.94564515,
0.9266128,
0.8131584,
0.90256685,
0.9756325,
0.9218519,
0.9762843,
0.945959,
0.8675293,
0.9166551,
0.93627703,
0.9586332,1.0
0.8649693,
0.9186739,
0.9699949,1.0
0.9102476,
0.90489435,
0.9070719,
0.9425045,
0.8505927,
0.97615916,
0.91233563,
0.969054,
0.7512967,1.0
0.8495813,
0.9494313,
0.9012785,
0.8613989,
0.85622567,
0.9520854,
0.91902506,1.0
0.83675903,
0.9464213,
0.9684397,
0.83461,1.0
0.8423493,
0.9862373,
0.9503067,
0.9049712,
0.8645162,
0.9242655,
0.9567392,
0.93731326,
0.96640265,1.0
0.82918936,
0.9511629,
0.85784817,
0.9397484,
0.9370104,
0.8610268,
0.9722711,
0.9483026,1.0
0.7994125,1.0
0.9499548,
0.95021755,
0.9602021,
0.8710288,
0.96553993,1.0
0.9138119,
0.9126987,
0.9697552,
0.86343896,
0.9082585,
0.9056625,
0.93128246,
0.9439683,
0.96039516,
0.9529069,
0.87331647,
0.9372781,
0.90660894,1.0
0.90594524,1.0
0.9316053,1.0
0.90237975,
0.96472776,
0.93612933,1.0
0.96516275,
0.9377263,1.0
0.97634083,
0.9259331,
0.9607821,
0.9561438,1.0
0.8737074,
0.9524448,
0.9102559,
0.9380731,1.0
0.88673633,1.0
0.90915406,
0.9526252,
0.9335617,
0.9071629,1.0
0.92008156,
0.841745,
0.9459181,
0.95755076,
0.82875717,
0.9317487,
0.95035124,
0.8929409,
0.9491307,
0.9631667,
0.8825664,
0.8975982,1.0
0.9699267,
0.9604144,
0.9354585,
0.94343424,
0.8197568,
0.9574754,1.0
0.795473,
0.94609636,
0.8819982,
0.9662536,
0.9391892,
0.849466,
0.95820874,
0.8588225,
0.7592256,
0.9208986,
0.9467454,
0.93788475,
0.89235145,
0.89745945,
0.9733184,
0.9093717,
0.9780516,
0.91245586,
0.95456797,0.0
0.9431524,
0.85887253,
0.9539637,0.0
0.90756935,1.0
0.8284448,
0.9464719,
0.8442431,
0.8770016,
0.9060488,1.0
0.96147305,1.0
0.9288429,
0.96651435,
0.91953206,
0.96554095,
0.85971934,
0.97611016,
0.92338437,
0.89191115,
0.9174341,
0.8853728,
0.9631247,1.0
0.87754095,
0.85517704,
0.9547655,
0.91268724,1.0
0.94582796,
0.8205857,
0.95869255,
0.9520415,
0.7430404,
0.9685402,1.0
0.9764806,
0.9764702,
0.9672645,
0.9500365,
0.92524785,
0.7501956,
0.84722376,
0.9241868,
0.9049758,
0.9334125,
0.95060974,
0.9072511,
0.8662634,
0.9335592,
0.93028957,
0.9565124,
0.96586186,
0.9297171,
0.93177354,
0.9134757,
0.88474256,
0.82945126,1.0
0.87464404,1.0
0.9689331,
0.9391933,1.0
0.9758789,
0.891146,1.0
0.9300388,
0.94113636,
0.9572826,
0.9452831,
0.9462432,
0.97957134,
0.94160455,
0.94804174,1.0
0.9359086,
0.87260795,
0.8439043,
0.9239651,
0.65172046,
0.88499236,1.0
0.9662805,
0.92286384,
0.81871206,
0.94900906,1.0
0.90936494,
0.94965506,0.0
0.9809621,1.0
0.93547434,
0.96570146,1.0
0.9199585,
0.8722247,
0.8776648,
0.960642,
0.95979726,
0.94885665,
0.93568283,
0.9269461,
0.92963684,
0.92683446,
0.9678546,
0.94421935,
0.89508104,
0.96246576,
0.9417742,
0.9112318,
0.9157295,
0.9617944,
0.96845084,
0.95510775,
0.9128874,1.0
0.9586703,
0.9503993,1.0
0.9292573,
0.9574915,0.0
0.94287986,
0.94194406,
0.9557896,
0.825504,
0.9668273,1.0
0.9401775,
0.9383997,
0.9709557,
0.93816036,
0.85817724,1.0
0.915217,
0.93627185,
0.9629712,
0.9237259,
0.85413957,
0.9361632,
0.96927285,1.0
0.93011296,
0.85926527,
0.9501588,1.0
0.9405685,
0.8917974,
0.88201654,
0.9022208,
0.92391247,
0.8743281,
0.93065226,
0.92248243,
0.9132521,1.0
0.96376103,
0.9225916,
0.9405238,
0.9344302,
0.9428345,
0.854078,
0.7651608,
0.9561791,
0.9765579,1.0
0.94797283,
0.9471133,1.0
0.8941448,
0.8805348,
0.82064396,
0.9280335,
0.9029253,
0.8604119,
0.9205564,
0.95601094,
0.9536088,1.0
0.95956695,1.0
0.9708016,
0.9435774,
0.9171815,
0.9609671,1.0
0.96058214,
0.9310532,
0.9592503,
0.9400586,
0.9690856,
0.96172744,
0.9733557,
0.9569931,1.0
0.9481269,
0.9615676,
0.93515545,
0.97391087,
0.9570729,
0.9776545,1.0
0.9506427,
0.96567965,
0.6865182,
0.8784376,
0.94784486,
0.8958819,
0.84958357,
0.9734986,
0.80168355,
0.96347755,
0.95403636,
0.95319515,
0.97493714,
0.69029874,
0.9551208,
0.9272726,
0.9372387,
0.7270084,1.0
0.9771064,
0.9028675,
0.96127117,1.0
0.9173648,
0.9715038,
0.92278314,
0.940475,
0.87806904,
0.83159894,1.0
0.95882505,
0.89957416,1.0
0.9165312,
0.94556206,
0.93936884,
0.9011669,1.0
0.95033735,1.0
0.87842745,
0.95646834,
0.9573137,
0.84371114,1.0
0.9617129,1.0
0.95530874,
0.91696316,
0.9034269,
0.88770705,1.0
0.9332117,
0.93112546,
0.8326994,1.0
0.82110417,
0.9428203,
0.9739851,
0.9320649,
0.9345222,
0.89920956,
0.94622606,
0.9610398,
0.948188,
0.943625,
0.9659673,
0.9714906,
0.91298556,
0.9310639,0.0
0.882832,
0.88587856,1.0
0.9289655,
0.9632835,
0.8967747,
0.8901426,
0.9621114,1.0
0.9427646,
0.96915495,
0.88198036,0.0
0.86371374,
0.90807414,1.0
0.92459875,
0.9416723,
0.87386215,
0.85018337,
0.9506022,1.0
0.9572508,1.0
0.90314484,
0.9529754,
0.7047237,
0.8996701,
0.9619981,1.0
0.93765765,1.0
0.8361605,
0.97652674,
0.94807076,
0.919225,
0.96649843,
0.93701553,1.0
0.9153397,
0.93697584,
0.93140864,
0.9326373,1.0
0.9643404,
0.917835,
0.8820964,
0.9680388,
0.94901323,
0.95638394,
0.68042505,
0.9139992,
0.8520515,
0.89707303,
0.8609578,
0.8329885,
0.8720989,
0.938795,
0.96778184,
0.9464719,
0.90908706,
0.9480123,
0.97052515,1.0
0.95541525,
0.95759076,
0.78731614,
0.95567095,
0.8820926,
0.8502623,
0.97230273,
0.94830954,
0.62893593,
0.8633283,
0.7016525,1.0
0.9522639,
0.9247374,1.0
0.7706719,
0.9281489,
0.9650463,
0.96877575,
0.92360383,
0.8354376,
0.9183894,
0.92362785,
0.9305791,
0.8628077,1.0
0.9699579,
0.95187306,0.0
0.97571474,1.0
0.9522781,
0.80881333,1.0
0.9659255,
0.9421411,
0.9740182,
0.938423,1.0
0.92851996,
0.91459084,1.0
0.87946004,
0.965287,
0.9591524,
0.89856344,
0.9674709,
0.9478153,
0.95143455,
0.96432155,
0.9465534,
0.96257466,
0.8943461,
0.9448166,1.0
0.9419344,
0.9106681,
0.96380633,
0.94602394,
0.9761297,
0.9701806,
0.9360834,
0.9069179,1.0
0.84543705,
0.94459254,
0.9509164,
0.82980484,1.0
0.932256,
0.93422216,
0.9360867,1.0
0.9159229,
0.95520353,
0.95221615,
0.9025778,
0.9734258,
0.9514749,
0.8308044,1.0
0.90607256,1.0
0.9457128,
0.8872461,
0.9132266,
0.66213316,
0.9370888,
0.87931365,
0.9588235,
0.88347197,
0.9140467,
0.95291877,
0.94191664,0.0
0.92714226,
0.92380446,
0.9557663,
0.8584457,1.0
0.9347027,1.0
0.78297526,1.0
0.93848574,
0.9696805,
0.84025115,
0.7661568,
0.825639,
0.97498304,
0.9426606,
0.9174485,
0.89705163,
0.8952714,
0.87564516,
0.91860217,
0.8644982,
0.97134,
0.7975733,
0.7900234,1.0
0.90669733,
0.9187058,
0.87570405,
0.84458625,
0.9716689,
0.8718609,
0.82679343,
0.93344074,
0.97110265,
0.9626735,
0.9326985,
0.96847624,1.0
0.95800763,
0.911987,
0.9208288,
0.9450279,
0.8916236,
0.9685817,
0.9552966,
0.9526476,1.0
0.9640662,1.0
0.8210209,
0.93488634,
0.9445966,
0.95240414,1.0
0.95316315,
0.9446203,
0.9698556,
0.9409421,
0.967797,
0.9529358,1.0
0.96562415,
0.9313261,
0.9638341,
0.95831496,
0.9800931,1.0
0.9392329,1.0
0.9788498,
0.87503326,
0.9560758,
0.9844007,
0.9076418,
0.9409665,
0.975087,
0.9409342,
0.9487163,
0.93406916,
0.9458647,
0.95489776,1.0
0.8862159,
0.81979173,
0.9237141,1.0
0.9746201,
0.8693244,
0.9014577,1.0
0.9625489,
0.9537486,1.0
0.8302939,
0.9438367,
0.81473255,1.0
0.931657,
0.96985066,
0.962408,
0.90361345,
0.9016677,
0.9375305,
0.8690828,
0.93511444,1.0
0.9143846,
0.9605377,
0.89479935,1.0
0.9736096,
0.87693745,1.0
0.9532934,
0.94274485,
0.962251,
0.9497936,
0.95152354,
0.9738747,
0.8815608,
0.7749894,
0.90120935,
0.9232701,
0.97400314,1.0
0.9326661,
0.9697534,
0.94959635,
0.91281956,1.0
0.9388111,
0.9597704,
0.9565101,
0.83981836,
0.9670301,
0.92462736,
0.6847611,
0.8589749,
0.80190307,1.0
0.95172936,
0.8605369,
0.9640982,
0.9226321,1.0
0.9629589,
0.83539426,
0.9624076,1.0
0.9338114,1.0
0.9790755,
0.93948877,1.0
0.96337366,
0.9472638,
0.9333743,1.0
0.963698,
0.8526885,
0.9481524,
0.97636706,
0.9379251,
0.9272139,1.0
0.9102806,
0.93569064,
0.91726476,1.0
0.9002486,
0.9077419,
0.9291729,
0.9626794,
0.93954235,
0.9199492,
0.8076328,
0.97274923,
0.9110813,
0.9815925,
0.9497726,
0.9169219,
0.9699064,
0.9366633,1.0
0.9355267,1.0
0.93733215,
0.9547691,
0.97625786,
0.92856693,
0.91383195,
0.8019364,
0.9488153,
0.88789403,
0.97435683,1.0
0.9732125,
0.9267949,
0.948015,1.0
0.83569354,1.0
0.90949994,
0.96746093,
0.9247814,
0.9620299,
0.9587401,
0.97794014,
0.94674474,0.0
0.9073578,
0.95399445,
0.7362895,
0.9565737,
0.9695682,
0.9517431,
0.94774795,1.0
0.9628597,
0.90616894,
0.97204566,
0.96230894,1.0
0.9278017,
0.98269343,
0.9732483,
0.9617617,
0.9041627,
0.9334156,
0.95289403,
0.96534383,
0.81093097,
0.9238835,
0.9617539,
0.90496767,1.0
0.9588228,
0.9102759,1.0
0.9187791,
0.95947987,
0.9549872,1.0
0.92462736,
0.91103065,1.0
0.93886536,
0.91565585,
0.9648921,
0.8836559,
0.92955345,
0.9549389,
0.9331207,
0.93191564,
0.81346625,0.0
0.9649053,
0.961846,1.0
0.97478354,
0.88606876,
0.94947535,
0.91462857,
0.93450487,1.0
0.9474233,
0.95002353,1.0
0.9519016,
0.89006096,
0.8927111,
0.9506775,
0.97072315,
0.9775098,
0.9759882,
0.96593326,1.0
0.9567092,0.0
0.97139066,
0.9160875,
0.96858233,
0.81358635,
0.83035713,
0.96189123,
0.93095744,1.0
0.9554946,
0.9315582,
0.89827764,
0.9219128,
0.95607424,
0.9419321,1.0
0.916802,
0.9106242,
0.9578606,
0.9398697,
0.94392866,
0.87350845,
0.9399999,
0.9261024,0.0
0.9013506,
0.9686239,
0.96722525,
0.94132054,
0.9057355,1.0
0.8772197,
0.9141331,
0.96097785,1.0
0.9413725,
0.8502756,
0.9259676,
0.9641114,
0.97046286,
0.90237236,
0.9304702,
0.9785806,1.0
0.9194308,
0.89796007,1.0
0.9539704,
0.9591619,
0.9236889,
0.91408175,0.0
0.8609765,
0.93679243,
0.8383981,
0.8876806,
0.9257235,
0.93588847,
0.9631777,1.0
0.92907035,
0.9432002,
0.93298376,
0.980706,1.0
0.9456886,
0.9627986,1.0
0.97550935,
0.96462303,
0.9473073,
0.9363454,
0.96769387,1.0
0.8527163,
0.97207355,1.0
0.95111805,
0.8816287,
0.97334653,
0.92108655,
0.8580604,
0.95330745,
0.9337156,
0.8894282,
0.95233643,1.0
0.931975,
0.9674568,
0.9806989,
0.92421347,
0.9545254,
0.7522814,
0.9338379,1.0
0.94309187,
0.90732265,
0.9486241,
0.96802497,
0.9193143,
0.91729724,
0.9643645,
0.9411635,
0.9258114,
0.96831423,
0.969288,
0.9756059,
0.917419,
0.9850712,
0.8915562,
0.9562932,
0.8868487,0.0
0.9240183,
0.89968354,1.0
0.9767527,
0.9418864,
0.93938076,1.0
0.9559292,
0.9124352,
0.87480706,
0.8813405,1.0
0.9247311,
0.9118638,
0.8077685,
0.93973255,1.0
0.96145934,
0.8515849,
0.925451,
0.8203882,
0.88092923,
0.81707305,1.0
0.9406965,
0.96675783,
0.9718354,
0.9364628,1.0
0.8725701,
0.927288,
0.96730196,
0.7994125,
0.93281746,
0.9539493,1.0
0.9248676,
0.9495782,
0.95663184,
0.9675725,
0.9728424,
0.9530239,
0.9355647,
0.7626458,
0.87951976,
0.9414048,1.0
0.916205,
0.86703044,
0.9701263,1.0
0.91815066,
0.87705624,
0.9252173,
0.96162504,
0.776601,
0.93196946,
0.9517008,
0.9770974,
0.9669385,1.0
0.9312225,
0.94339705,
0.97436935,1.0
0.95143366,
0.9452711,
0.9171815,
0.9713869,
0.89386106,1.0
0.96273464,
0.94770116,
0.9299506,
0.7733121,
0.94911814,
0.739702,
0.9723602,
0.8895792,1.0
0.8768751,1.0
0.9599861,
0.73094636,
0.94111013,
0.92697453,
0.9604455,
0.82769626,
0.95795447,0.0
0.9596598,
0.942466,
0.9670701,
0.8300681,
0.96559906,
0.963612,
0.9607226,
0.95357186,
0.9348532,
0.8892782,
0.9645839,1.0
0.97893286,1.0
0.8209019,
0.9143179,
0.9357511,
0.9383075,
0.9605612,
0.93623453,1.0
0.8974912,
0.9298859,
0.9710472,
0.9398611,1.0
0.8195833,
0.81943077,1.0
0.89712185,
0.96307236,
0.91118777,
0.9716584,
0.94822866,
0.96579605,1.0
0.86200386,
0.95271784,
0.885627,
0.9464652,
0.9608176,1.0
0.86637163,
0.9514841,1.0
0.95710826,1.0
0.92975175,
0.93518746,
0.9449519,
0.8478905,
0.97677046,
0.9423227,
0.89146715,1.0
0.9762323,1.0
0.88287014,
0.90702385,
0.9620494,
0.96608937,
0.9647262,
0.8053466,
0.8581761,
0.9034453,
0.9282789,
0.9385734,1.0
0.8346788,
0.953973,
0.96516776,
0.9416494,
0.96121997,
0.90127945,
0.9560295,1.0
0.88718873,1.0
0.9491392,
0.9554151,
0.94774,1.0
0.9311966,
0.9508593,
0.96426964,
0.9400939,
0.81492805,
0.943981,
0.9624259,1.0
0.9272703,
0.9550955,
0.93570286,
0.9415153,
0.8658958,
0.91523665,
0.96901155,
0.8941834,
0.9220129,1.0
0.9653489,
0.9627659,
0.9484404,
0.9569174,
0.9562655,
0.95490724,
0.9782557,
0.91789895,
0.888847,1.0
0.77772135,
0.77949095,
0.967035,
0.857917,1.0
0.93520695,
0.93948466,
0.95853394,
0.8419572,1.0
0.9164251,
0.7038226,
0.94185925,
0.9521075,
0.86271226,
0.95671904,
0.9523381,
0.9061055,
0.9291671,
0.9083574,
0.976038,
0.97277594,
0.9322807,
0.90423304,
0.9641538,
0.9759011,1.0
0.97527254,
0.9547214,
0.8380093,
0.92318845,1.0
0.9751923,
0.876856,
0.7626806,
0.9198743,
0.96995765,1.0
0.93027407,
0.90775967,1.0
0.8639851,
0.9574445,
0.97976583,
0.9488562,1.0
0.96967727,
0.83473194,
0.92442256,
0.92114383,1.0
0.9492459,1.0
0.9350108,
0.89514005,1.0
0.94251245,1.0
0.8095059,
0.9500448,
0.95571285,
0.87898654,
0.9117828,1.0
0.9551512,
0.93973535,
0.92433214,
0.90952545,
0.89633447,
0.9509493,
0.9650907,
0.95326227,
0.956606,
0.92858267,
0.9660839,
0.96601635,
0.72937256,1.0
0.9620054,
0.9748974,
0.9264101,
0.92406076,
0.9555831,
0.8832541,
0.8177673,0.0
0.91414344,
0.8938003,
0.93112195,
0.93404055,1.0
0.9733464,
0.8995071,
0.9487608,
0.9173187,
0.96667206,1.0
0.9501036,
0.89287966,
0.81129414,
0.94648165,
0.9607475,1.0
0.9390023,
0.76511,
0.94250107,1.0
0.95471215,
0.8755459,1.0
0.94299734,
0.79810834,
0.96450526,1.0
0.9710344,
0.85089433,1.0
0.8791098,
0.9145325,1.0
0.93296444,
0.90908015,1.0
0.9517073,1.0
0.9490166,
0.95334584,
0.96779054,
0.9469279,
0.93313587,
0.93638283,
0.92938966,1.0
0.94495136,
0.9821936,
0.9015299,
0.8087469,1.0
0.84759444,1.0
0.96053517,
0.88315445,
0.90835965,
0.95622087,1.0
0.9584827,1.0
0.9237167,
0.92107785,
0.8434973,
0.9267295,
0.9486417,
0.9173739,
0.93185186,
0.7735739,
0.97275466,
0.9366916,
0.9726053,
0.96785975,
0.85721385,
0.9790339,1.0
0.9000866,
0.9070508,
0.8460234,
0.955842,
0.95371956,
0.82520354,
0.9628726,
0.9321732,
0.9210906,
0.9062447,
0.93303627,
0.8736373,
0.95660514,
0.91319305,
0.97121876,
0.95622694,
0.8539982,1.0
0.92137825,
0.94910955,
0.9746688,
0.95202386,
0.94782203,
0.939911,
0.9242265,
0.97398496,1.0
0.9456803,
0.96748996,
0.91094005,1.0
0.8859923,
0.9617831,
0.8231064,
0.91367936,1.0
0.9712776,
0.9549013,
0.9232239,
0.9512408,
0.7777904,
0.95487,
0.8624769,1.0
0.8956446,
0.9375563,
0.926972,
0.8692818,
0.95920146,
0.96088094,
0.95256627,
0.8330539,1.0
0.97513825,
0.9592413,
0.8390057,
0.90353733,
0.8056849,
0.96967167,
0.82472736,
0.9294972,1.0
0.9485195,
0.9389507,
0.9120641,
0.8250243,
0.93850726,
0.961131,
0.9535838,
0.9632249,
0.9413165,0.0
0.93006635,
0.975905,
0.9659662,1.0
0.96476305,1.0
0.95041996,1.0
0.96238977,
0.9606776,
0.9045788,
0.8601815,1.0
0.9315749,
0.9283144,
0.95401824,
0.9610876,
0.95452976,
0.8738473,
0.86721563,
0.71357375,1.0
0.7810165,0.0
0.91967684,
0.9557634,0.0
0.9379672,
0.964419,1.0
0.9409925,
0.9425536,1.0
0.9332993,
0.8767422,
0.9760834,
0.9778014,
0.95967036,
0.7616812,1.0
0.8679883,
0.9414397,
0.9472614,
0.9722899,
0.6845591,
0.8920589,1.0
0.76021695,1.0
0.9035793,
0.9467414,1.0
0.9546531,
0.94045854,
0.9183171,
0.90086555,1.0
0.9634522,
0.94352996,
0.9738851,1.0
0.9439327,
0.92340267,1.0
0.94146323,
0.9497687,
0.9684641,1.0
0.97676325,
0.8482365,
0.9781425,
0.9634375,
0.95529306,
0.9622282,
0.9377153,
0.8465892,
0.8746884,
0.92921567,
0.90855986,
0.95222455,
0.935606,
0.9856734,
0.892252,
0.96769285,
0.94091606,
0.90169334,
0.9198357,
0.93049943,
0.9602367,
0.93213433,
0.9051475,
0.97218394,
0.8748555,
0.97344154,
0.968156,
0.93133026,1.0
0.96737236,
0.89976037,
0.9298345,
0.9411057,
0.92105025,
0.8852285,
0.87902826,
0.9433518,
0.9194554,1.0
0.84011966,
0.94363207,
0.9126155,
0.85101795,
0.9670466,
0.9304279,
0.87618417,
0.8911947,
0.9484617,
0.9546624,1.0
0.9598155,
0.93723655,
0.94943196,
0.9397359,
0.97860247,
0.9242669,
0.93579084,
0.9522785,
0.9660506,
0.95864064,
0.9531956,
0.8688741,
0.9807962,
0.83122617,
0.9547998,
0.9575914,
0.85461104,
0.9745616,
0.97595006,
0.8620284,
0.96549624,1.0
0.8775353,
0.9686581,
0.96151996,
0.91532964,
0.9682967,
0.9518477,
0.9462127,
0.72282195,
0.9770995,
0.911179,
0.9816456,
0.9340168,1.0
0.9794799,
0.96065056,
0.95808595,1.0
0.81382746,
0.9543505,
0.96486646,
0.8330557,
0.9519155,
0.9079671,
0.91416633,1.0
0.94889224,
0.87206703,
0.8799208,0.0
0.9774878,
0.9274783,
0.93439984,
0.77238303,
0.956052,1.0
0.9477489,
0.94567585,
0.94679517,1.0
0.9421538,
0.864978,
0.9140185,
0.941326,
0.72118914,
0.90445054,1.0
0.9654555,
0.92208546,
0.9713335,
0.8903527,1.0
0.9278111,
0.91773707,
0.87228763,
0.9173799,
0.93400925,
0.91357386,1.0
0.9629646,1.0
0.92710775,
0.9126277,
0.871877,
0.9409155,1.0
0.92429554,
0.948767,1.0
0.9613809,
0.9781702,
0.9455255,
0.9306036,
0.9236898,
0.8383774,
0.96539617,
0.9581812,1.0
0.9030097,
0.95170414,
0.9178812,
0.9805994,
0.84806716,
0.87950504,
0.96197647,1.0
0.9627049,1.0
0.938537,
0.8862945,
0.9069379,
0.92077696,0.0
0.9325722,
0.9478098,
0.97384554,1.0
0.78158903,
0.9475426,
0.8131514,
0.9385268,
0.9773194,
0.9643771,
0.95223016,
0.8931604,
0.92701757,
0.9498296,
0.9505047,1.0
0.9554482,
0.94359523,
0.9132884,1.0
0.8280038,
0.937095,1.0
0.9581168,
0.9830813,
0.94733906,
0.89037335,
0.96759874,
0.96511644,
0.92521346,
0.77584714,
0.9339479,1.0
0.96649295,
0.94101876,
0.95716506,
0.8989646,
0.9366991,
0.95271564,
0.9514897,
0.9596091,
0.85764074,1.0
0.95917094,1.0
0.8706618,
0.93978715,
0.92306703,
0.8876819,
0.9313587,
0.97777015,
0.95037496,
0.85473686,
0.96736366,1.0
0.94510835,1.0
0.93529993,
0.79952353,
0.9293075,
0.8271203,
0.95151764,
0.8163007,1.0
0.91137886,
0.95282084,
0.90526253,1.0
0.9557641,1.0
0.9583117,
0.9597378,1.0
0.87169904,1.0
0.8118367,
0.7754052,1.0
0.9224077,
0.95986605,
0.93474394,1.0
0.9725724,
0.91284674,
0.9710811,
0.85326946,
0.9412823,
0.8193509,
0.95629966,1.0
0.97841996,
0.9047754,1.0
0.89320546,
0.9486612,1.0
0.944711,
0.939592,
0.9444676,1.0
0.9202594,
0.87283736,
0.85316825,1.0
0.95015204,
0.97522676,
0.9294907,
0.9703406,
0.96076846,
0.91595787,0.0
0.93341404,
0.87907654,
0.93138206,
0.98042977,1.0
0.89246356,
0.93581307,
0.966137,
0.9267231,
0.8708345,
0.9760842,
0.9358635,
0.9750328,
0.96860665,
0.86482847,
0.93137294,
0.9023652,
0.9523919,
0.8257318,
0.95884854,
0.95324355,
0.91128063,
0.7602941,
0.9594522,
0.9701493,1.0
0.82288224,1.0
0.9656307,
0.9236833,
0.9302882,
0.96547145,
0.96619743,1.0
0.973166,
0.8303877,
0.9725849,
0.9737195,
0.9703836,
0.92554206,
0.9291883,
0.8019016,
0.9303188,1.0
0.9286941,
0.9340288,1.0
0.9575784,1.0
0.9232656,
0.93707657,
0.97206,
0.95459235,
0.857801,
0.9152865,
0.9616602,
0.9065394,
0.97037137,
0.9442112,
0.86477536,
0.95953995,
0.87893075,1.0
0.9634593,1.0
0.9376979,
0.8916654,
0.9304782,
0.95693547,
0.9165742,1.0
0.9443083,
0.96906877,
0.9530903,1.0
0.9541769,1.0
0.97800213,
0.8407648,
0.94169146,
0.9363586,
0.94388926,
0.9571927,
0.93916345,
0.9536061,1.0
0.89992106,
0.98516023,1.0
0.90930593,
0.9215312,
0.9803169,
0.896514,
0.9601007,
0.966491,
0.96811736,1.0
0.952449,
0.9710009,
0.8922694,
0.85209,
0.92038125,
0.77316624,
0.97689295,
0.9184068,
0.894682,1.0
0.9390928,
0.8783079,1.0
0.9393826,
0.979905,
0.90732086,
0.9750176,
0.9693624,
0.9168038,1.0
0.9765058,
0.87327754,
0.917558,
0.7929849,1.0
0.8895994,
0.9008775,
0.95489615,
0.9645065,
0.94514716,1.0
0.92098516,
0.9632952,
0.9614165,
0.9192983,
0.87847954,
0.85435313,
0.931295,
0.8925746,
0.9684861,
0.9516417,
0.8712837,
0.94171596,
0.9129175,
0.9418181,
0.9476441,
0.69856834,
0.9531377,0.0
0.8690592,
0.93450683,
0.93611646,
0.9541591,1.0
0.8224636,
0.9678357,
0.9576285,
0.90808535,
0.9521008,0.0
0.9482342,
0.8635847,
0.9646731,
0.9677711,
0.97078484,
0.92670614,1.0
0.9263548,
0.9039612,1.0
0.8957953,1.0
0.9076502,1.0
0.9318672,
0.9497757,
0.9396619,
0.9274745,
0.9510257,1.0
0.97445345,
0.9680411,1.0
0.8411512,
0.95725596,
0.91081005,
0.9409379,
0.93249464,
0.9286574,1.0
0.9471321,
0.86886215,1.0
0.8753047,1.0
0.86376274,1.0
0.96561337,1.0
0.8094393,
0.887731,
0.96032226,
0.9444652,1.0
0.895757,
0.9364419,
0.9404392,1.0
0.92140585,1.0
0.9675117,
0.92448634,1.0
0.92097956,
0.84857994,
0.9514368,
0.828111,
0.8141261,1.0
0.9097104,
0.9627955,
0.94725156,
0.9635278,
0.9060697,
0.9326591,
0.97304374,1.0
0.8234326,
0.89075387,
0.8846113,
0.9531047,
0.9167067,1.0
0.959321,
0.7122658,1.0
0.9343636,
0.896286,
0.92867225,
0.92749304,1.0
0.9470701,
0.9238015,
0.93602496,
0.97794944,
0.97067475,
0.96791893,
0.9012998,
0.94716096,
0.8449992,
0.8746373,1.0
0.933871,
0.94996595,
0.94433564,
0.931834,1.0
0.91754574,1.0
0.9233755,
0.93401456,
0.95893073,
0.96635735,
0.7899064,
0.9036225,
0.7188337,
0.9041624,1.0
0.619164,
0.9485516,0.0
0.9281356,
0.9732175,1.0
0.9178092,
0.9592951,
0.945538,
0.8337608,
0.92421573,
0.9573828,
0.9334905,1.0
0.9089023,
0.8923346,
0.960419,
0.9579325,
0.95924914,
0.9579677,1.0
0.9735563,
0.955696,
0.92028785,
0.8172196,
0.91493237,
0.9125021,
0.9473681,1.0
0.8818108,
0.88934124,
0.90973973,
0.923106,
0.9255914,
0.9516679,
0.961798,1.0
0.9356608,
0.9004409,
0.9318191,
0.9371278,
0.9315945,
0.8468632,1.0
0.899221,
0.9225249,
0.9694008,
0.9280526,1.0
0.8859912,
0.8998059,
0.922374,
0.9362398,
0.8874073,
0.84267306,
0.90406907,
0.9342714,
0.96164066,1.0
0.8246855,
0.9221287,1.0
0.9248832,
0.94041634,
0.94909376,
0.9415406,
0.9528653,
0.9467449,1.0
0.94724494,
0.9343695,1.0
0.98354846,
0.93609506,1.0
0.85312957,1.0
0.89481056,
0.91294116,1.0
0.9450149,
0.90777,
0.9558819,1.0
0.94087833,1.0
0.94518536,
0.95209694,
0.9207306,
0.9670904,
0.95744234,
0.9227108,
0.9310305,
0.8517744,
0.94447744,
0.9079721,
0.9541305,
0.8892748,1.0
0.9551297,1.0
0.9060477,1.0
0.95056516,1.0
0.8991916,1.0
0.7489793,
0.93169487,1.0
0.9316986,1.0
0.89036834,
0.9416593,1.0
0.96393037,
0.9294338,
0.83189994,
0.9434606,1.0
0.91789556,1.0
0.9575294,
0.9306124,
0.91866153,1.0
0.97727776,
0.92792624,
0.9552821,
0.89860666,1.0
